areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumPeopleVaccinatedThirdInjectionByVaccinationDate,newPeopleVaccinatedThirdInjectionByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage
E92000001,England,nation,2021/12/17,70_74,2850235,2673913,158,2696563,290,2673913,158,2506874,7705,94.6,93.8,88,93.8
E92000001,England,nation,2021/12/17,75_79,2139023,2032661,121,2047513,184,2032661,121,1925045,4943,95.7,95,90,95
E92000001,England,nation,2021/12/17,80_84,1416124,1347751,81,1357170,87,1347751,81,1266850,3224,95.8,95.2,89.5,95.2
E92000001,England,nation,2021/12/17,85_89,862110,820205,69,826209,42,820205,69,760872,2636,95.8,95.1,88.3,95.1
E92000001,England,nation,2021/12/17,90+,471630,440572,50,444353,20,440572,50,400901,2215,94.2,93.4,85,93.4
E92000001,England,nation,2021/12/16,12_15,2888279,29538,966,1338463,6597,29538,966,232,16,46.3,1,0,1
E92000001,England,nation,2021/12/16,16_17,1376450,429833,11569,849518,2752,429833,11569,20315,1324,61.7,31.2,1.5,31.2
E92000001,England,nation,2021/12/16,18_24,5416136,3234832,6943,3691516,5448,3234832,6943,403275,64113,68.2,59.7,7.4,59.7
E92000001,England,nation,2021/12/16,25_29,4559729,2721894,4087,3008001,3261,2721894,4087,495049,67431,66,59.7,10.9,59.7
E92000001,England,nation,2021/12/16,30_34,4854858,3050191,3583,3310010,2799,3050191,3583,717757,93627,68.2,62.8,14.8,62.8
E92000001,England,nation,2021/12/16,35_39,4602178,3113686,2739,3311981,1992,3113686,2739,888229,110097,72,67.7,19.3,67.7
E92000001,England,nation,2021/12/16,40_44,4219362,3102951,1773,3249296,1286,3102951,1773,1294027,102047,77,73.5,30.7,73.5
E92000001,England,nation,2021/12/16,45_49,4000916,3178992,1279,3288697,941,3178992,1279,1561340,99983,82.2,79.5,39,79.5
E92000001,England,nation,2021/12/16,50_54,4250390,3594294,976,3683097,727,3594294,976,2412430,76400,86.7,84.6,56.8,84.6
E92000001,England,nation,2021/12/16,55_59,4121728,3598520,1027,3669071,629,3598520,1027,2654113,66017,89,87.3,64.4,87.3
E92000001,England,nation,2021/12/16,60_64,3506987,3131877,935,3182028,515,3131877,935,2560490,40759,90.7,89.3,73,89.3
E92000001,England,nation,2021/12/16,65_69,2915275,2664313,345,2695785,372,2664313,345,2382325,17550,92.5,91.4,81.7,91.4
E92000001,England,nation,2021/12/16,70_74,2850235,2673755,175,2696273,314,2673755,175,2499169,9374,94.6,93.8,87.7,93.8
E92000001,England,nation,2021/12/16,75_79,2139023,2032540,140,2047329,172,2032540,140,1920102,5683,95.7,95,89.8,95
E92000001,England,nation,2021/12/16,80_84,1416124,1347670,101,1357083,114,1347670,101,1263626,3800,95.8,95.2,89.2,95.2
E92000001,England,nation,2021/12/16,85_89,862110,820136,90,826167,46,820136,90,758236,3223,95.8,95.1,88,95.1
E92000001,England,nation,2021/12/16,90+,471630,440522,60,444333,29,440522,60,398686,2742,94.2,93.4,84.5,93.4
E92000001,England,nation,2021/12/15,12_15,2888279,28572,1039,1331866,5491,28572,1039,216,20,46.1,1,0,1
E92000001,England,nation,2021/12/15,16_17,1376450,418264,9937,846766,2335,418264,9937,18991,1014,61.5,30.4,1.4,30.4
E92000001,England,nation,2021/12/15,18_24,5416136,3227889,6473,3686068,4724,3227889,6473,339162,39715,68.1,59.6,6.3,59.6
E92000001,England,nation,2021/12/15,25_29,4559729,2717807,3865,3004740,2811,2717807,3865,427618,44829,65.9,59.6,9.4,59.6
E92000001,England,nation,2021/12/15,30_34,4854858,3046608,3415,3307211,2429,3046608,3415,624130,79400,68.1,62.8,12.9,62.8
E92000001,England,nation,2021/12/15,35_39,4602178,3110947,2587,3309989,1708,3110947,2587,778132,94917,71.9,67.6,16.9,67.6
E92000001,England,nation,2021/12/15,40_44,4219362,3101178,1652,3248010,1131,3101178,1652,1191980,92090,77,73.5,28.3,73.5
E92000001,England,nation,2021/12/15,45_49,4000916,3177713,1224,3287756,820,3177713,1224,1461357,90623,82.2,79.4,36.5,79.4
E92000001,England,nation,2021/12/15,50_54,4250390,3593318,837,3682370,670,3593318,837,2336030,72334,86.6,84.5,55,84.5
E92000001,England,nation,2021/12/15,55_59,4121728,3597493,911,3668442,533,3597493,911,2588096,62748,89,87.3,62.8,87.3
E92000001,England,nation,2021/12/15,60_64,3506987,3130942,867,3181513,460,3130942,867,2519731,38999,90.7,89.3,71.8,89.3
E92000001,England,nation,2021/12/15,65_69,2915275,2663968,305,2695413,330,2663968,305,2364775,16069,92.5,91.4,81.1,91.4
E92000001,England,nation,2021/12/15,70_74,2850235,2673580,160,2695959,274,2673580,160,2489795,8342,94.6,93.8,87.4,93.8
E92000001,England,nation,2021/12/15,75_79,2139023,2032400,100,2047157,146,2032400,100,1914419,5231,95.7,95,89.5,95
E92000001,England,nation,2021/12/15,80_84,1416124,1347569,86,1356969,100,1347569,86,1259826,3480,95.8,95.2,89,95.2
E92000001,England,nation,2021/12/15,85_89,862110,820046,80,826121,39,820046,80,755013,2884,95.8,95.1,87.6,95.1
E92000001,England,nation,2021/12/15,90+,471630,440462,43,444304,19,440462,43,395944,2418,94.2,93.4,84,93.4
E92000001,England,nation,2021/12/14,12_15,2888279,27533,621,1326375,5320,27533,621,196,8,45.9,1,0,1
E92000001,England,nation,2021/12/14,16_17,1376450,408327,9699,844431,2186,408327,9699,17977,830,61.3,29.7,1.3,29.7
E92000001,England,nation,2021/12/14,18_24,5416136,3221416,5906,3681344,3791,3221416,5906,299447,25495,68,59.5,5.5,59.5
E92000001,England,nation,2021/12/14,25_29,4559729,2713942,3434,3001929,2373,2713942,3434,382789,29769,65.8,59.5,8.4,59.5
E92000001,England,nation,2021/12/14,30_34,4854858,3043193,3147,3304782,2239,3043193,3147,544730,61013,68.1,62.7,11.2,62.7
E92000001,England,nation,2021/12/14,35_39,4602178,3108360,2251,3308281,1623,3108360,2251,683215,73204,71.9,67.5,14.8,67.5
E92000001,England,nation,2021/12/14,40_44,4219362,3099526,1485,3246879,1050,3099526,1485,1099890,81445,77,73.5,26.1,73.5
E92000001,England,nation,2021/12/14,45_49,4000916,3176489,1066,3286936,754,3176489,1066,1370734,82758,82.2,79.4,34.3,79.4
E92000001,England,nation,2021/12/14,50_54,4250390,3592481,787,3681700,612,3592481,787,2263696,71645,86.6,84.5,53.3,84.5
E92000001,England,nation,2021/12/14,55_59,4121728,3596582,895,3667909,496,3596582,895,2525348,63507,89,87.3,61.3,87.3
E92000001,England,nation,2021/12/14,60_64,3506987,3130075,814,3181053,436,3130075,814,2480732,39176,90.7,89.3,70.7,89.3
E92000001,England,nation,2021/12/14,65_69,2915275,2663663,280,2695083,324,2663663,280,2348706,15934,92.4,91.4,80.6,91.4
E92000001,England,nation,2021/12/14,70_74,2850235,2673420,164,2695685,245,2673420,164,2481453,7885,94.6,93.8,87.1,93.8
E92000001,England,nation,2021/12/14,75_79,2139023,2032300,90,2047011,154,2032300,90,1909188,4743,95.7,95,89.3,95
E92000001,England,nation,2021/12/14,80_84,1416124,1347483,81,1356869,86,1347483,81,1256346,3000,95.8,95.2,88.7,95.2
E92000001,England,nation,2021/12/14,85_89,862110,819966,59,826082,39,819966,59,752129,2460,95.8,95.1,87.2,95.1
E92000001,England,nation,2021/12/14,90+,471630,440419,40,444285,16,440419,40,393526,2050,94.2,93.4,83.4,93.4
E92000001,England,nation,2021/12/13,12_15,2888279,26912,470,1321055,4986,26912,470,188,8,45.7,0.9,0,0.9
E92000001,England,nation,2021/12/13,16_17,1376450,398628,7660,842245,1752,398628,7660,17147,570,61.2,29,1.2,29
E92000001,England,nation,2021/12/13,18_24,5416136,3215510,4810,3677553,2984,3215510,4810,273952,17007,67.9,59.4,5.1,59.4
E92000001,England,nation,2021/12/13,25_29,4559729,2710508,2996,2999556,1945,2710508,2996,353020,20116,65.8,59.4,7.7,59.4
E92000001,England,nation,2021/12/13,30_34,4854858,3040046,2722,3302543,1722,3040046,2722,483717,34355,68,62.6,10,62.6
E92000001,England,nation,2021/12/13,35_39,4602178,3106109,1880,3306658,1213,3106109,1880,610011,43941,71.8,67.5,13.3,67.5
E92000001,England,nation,2021/12/13,40_44,4219362,3098041,1232,3245829,833,3098041,1232,1018445,64432,76.9,73.4,24.1,73.4
E92000001,England,nation,2021/12/13,45_49,4000916,3175423,887,3286182,583,3175423,887,1287976,68291,82.1,79.4,32.2,79.4
E92000001,England,nation,2021/12/13,50_54,4250390,3591694,658,3681088,510,3591694,658,2192051,61828,86.6,84.5,51.6,84.5
E92000001,England,nation,2021/12/13,55_59,4121728,3595687,736,3667413,465,3595687,736,2461841,54240,89,87.2,59.7,87.2
E92000001,England,nation,2021/12/13,60_64,3506987,3129261,691,3180617,345,3129261,691,2441556,31653,90.7,89.2,69.6,89.2
E92000001,England,nation,2021/12/13,65_69,2915275,2663383,222,2694759,282,2663383,222,2332772,11748,92.4,91.4,80,91.4
E92000001,England,nation,2021/12/13,70_74,2850235,2673256,121,2695440,184,2673256,121,2473568,5685,94.6,93.8,86.8,93.8
E92000001,England,nation,2021/12/13,75_79,2139023,2032210,60,2046857,99,2032210,60,1904445,3359,95.7,95,89,95
E92000001,England,nation,2021/12/13,80_84,1416124,1347402,66,1356783,40,1347402,66,1253346,2174,95.8,95.1,88.5,95.1
E92000001,England,nation,2021/12/13,85_89,862110,819907,37,826043,31,819907,37,749669,1792,95.8,95.1,87,95.1
E92000001,England,nation,2021/12/13,90+,471630,440379,21,444269,11,440379,21,391476,1487,94.2,93.4,83,93.4
E92000001,England,nation,2021/12/12,12_15,2888279,26442,714,1316069,7541,26442,714,180,6,45.6,0.9,0,0.9
E92000001,England,nation,2021/12/12,16_17,1376450,390968,11226,840493,2023,390968,11226,16577,564,61.1,28.4,1.2,28.4
E92000001,England,nation,2021/12/12,18_24,5416136,3210700,3885,3674569,2288,3210700,3885,256945,8499,67.8,59.3,4.7,59.3
E92000001,England,nation,2021/12/12,25_29,4559729,2707512,2394,2997611,1498,2707512,2394,332904,10442,65.7,59.4,7.3,59.4
E92000001,England,nation,2021/12/12,30_34,4854858,3037324,2045,3300821,1285,3037324,2045,449362,18292,68,62.6,9.3,62.6
E92000001,England,nation,2021/12/12,35_39,4602178,3104229,1462,3305445,814,3104229,1462,566070,25984,71.8,67.5,12.3,67.5
E92000001,England,nation,2021/12/12,40_44,4219362,3096809,987,3244996,634,3096809,987,954013,57991,76.9,73.4,22.6,73.4
E92000001,England,nation,2021/12/12,45_49,4000916,3174536,720,3285599,456,3174536,720,1219685,62882,82.1,79.3,30.5,79.3
E92000001,England,nation,2021/12/12,50_54,4250390,3591036,593,3680578,381,3591036,593,2130223,59397,86.6,84.5,50.1,84.5
E92000001,England,nation,2021/12/12,55_59,4121728,3594951,503,3666948,291,3594951,503,2407601,52009,89,87.2,58.4,87.2
E92000001,England,nation,2021/12/12,60_64,3506987,3128570,481,3180272,220,3128570,481,2409903,28810,90.7,89.2,68.7,89.2
E92000001,England,nation,2021/12/12,65_69,2915275,2663161,154,2694477,166,2663161,154,2321024,9795,92.4,91.4,79.6,91.4
E92000001,England,nation,2021/12/12,70_74,2850235,2673135,67,2695256,144,2673135,67,2467883,4453,94.6,93.8,86.6,93.8
E92000001,England,nation,2021/12/12,75_79,2139023,2032150,42,2046758,72,2032150,42,1901086,2578,95.7,95,88.9,95
E92000001,England,nation,2021/12/12,80_84,1416124,1347336,30,1356743,36,1347336,30,1251172,1269,95.8,95.1,88.4,95.1
E92000001,England,nation,2021/12/12,85_89,862110,819870,21,826012,6,819870,21,747877,875,95.8,95.1,86.7,95.1
E92000001,England,nation,2021/12/12,90+,471630,440358,10,444258,4,440358,10,389989,551,94.2,93.4,82.7,93.4
E92000001,England,nation,2021/12/11,12_15,2888279,25728,1166,1308528,7650,25728,1166,174,8,45.3,0.9,0,0.9
E92000001,England,nation,2021/12/11,16_17,1376450,379742,13765,838470,2389,379742,13765,16013,1007,60.9,27.6,1.2,27.6
E92000001,England,nation,2021/12/11,18_24,5416136,3206815,5906,3672281,3229,3206815,5906,248446,10590,67.8,59.2,4.6,59.2
E92000001,England,nation,2021/12/11,25_29,4559729,2705118,3470,2996113,1989,2705118,3470,322462,12255,65.7,59.3,7.1,59.3
E92000001,England,nation,2021/12/11,30_34,4854858,3035279,2878,3299536,1691,3035279,2878,431070,18450,68,62.5,8.9,62.5
E92000001,England,nation,2021/12/11,35_39,4602178,3102767,2104,3304631,1195,3102767,2104,540086,25786,71.8,67.4,11.7,67.4
E92000001,England,nation,2021/12/11,40_44,4219362,3095822,1559,3244362,787,3095822,1559,896022,68437,76.9,73.4,21.2,73.4
E92000001,England,nation,2021/12/11,45_49,4000916,3173816,1190,3285143,627,3173816,1190,1156803,81470,82.1,79.3,28.9,79.3
E92000001,England,nation,2021/12/11,50_54,4250390,3590443,941,3680197,518,3590443,941,2070826,96406,86.6,84.5,48.7,84.5
E92000001,England,nation,2021/12/11,55_59,4121728,3594448,934,3666657,425,3594448,934,2355592,89687,89,87.2,57.2,87.2
E92000001,England,nation,2021/12/11,60_64,3506987,3128089,944,3180052,333,3128089,944,2381093,55126,90.7,89.2,67.9,89.2
E92000001,England,nation,2021/12/11,65_69,2915275,2663007,272,2694311,269,2663007,272,2311229,21839,92.4,91.3,79.3,91.3
E92000001,England,nation,2021/12/11,70_74,2850235,2673068,159,2695112,204,2673068,159,2463430,10362,94.6,93.8,86.4,93.8
E92000001,England,nation,2021/12/11,75_79,2139023,2032108,67,2046686,121,2032108,67,1898508,5608,95.7,95,88.8,95
E92000001,England,nation,2021/12/11,80_84,1416124,1347306,52,1356707,64,1347306,52,1249903,2864,95.8,95.1,88.3,95.1
E92000001,England,nation,2021/12/11,85_89,862110,819849,39,826006,37,819849,39,747002,1770,95.8,95.1,86.6,95.1
E92000001,England,nation,2021/12/11,90+,471630,440348,18,444254,13,440348,18,389438,977,94.2,93.4,82.6,93.4
E92000001,England,nation,2021/12/10,12_15,2888279,24562,540,1300878,4992,24562,540,166,4,45,0.9,0,0.9
E92000001,England,nation,2021/12/10,16_17,1376450,365977,9345,836081,1995,365977,9345,15006,429,60.7,26.6,1.1,26.6
E92000001,England,nation,2021/12/10,18_24,5416136,3200909,5287,3669052,2979,3200909,5287,237856,6314,67.7,59.1,4.4,59.1
E92000001,England,nation,2021/12/10,25_29,4559729,2701648,3434,2994124,1932,2701648,3434,310207,7696,65.7,59.3,6.8,59.3
E92000001,England,nation,2021/12/10,30_34,4854858,3032401,2893,3297845,1610,3032401,2893,412620,11567,67.9,62.5,8.5,62.5
E92000001,England,nation,2021/12/10,35_39,4602178,3100663,2190,3303436,1200,3100663,2190,514300,16925,71.8,67.4,11.2,67.4
E92000001,England,nation,2021/12/10,40_44,4219362,3094263,1422,3243575,787,3094263,1422,827585,52091,76.9,73.3,19.6,73.3
E92000001,England,nation,2021/12/10,45_49,4000916,3172626,1032,3284516,650,3172626,1032,1075333,59221,82.1,79.3,26.9,79.3
E92000001,England,nation,2021/12/10,50_54,4250390,3589502,753,3679679,484,3589502,753,1974420,69548,86.6,84.5,46.5,84.5
E92000001,England,nation,2021/12/10,55_59,4121728,3593514,842,3666232,419,3593514,842,2265905,67085,88.9,87.2,55,87.2
E92000001,England,nation,2021/12/10,60_64,3506987,3127145,814,3179719,330,3127145,814,2325967,42007,90.7,89.2,66.3,89.2
E92000001,England,nation,2021/12/10,65_69,2915275,2662735,230,2694042,244,2662735,230,2289390,16389,92.4,91.3,78.5,91.3
E92000001,England,nation,2021/12/10,70_74,2850235,2672909,122,2694908,189,2672909,122,2453068,7771,94.6,93.8,86.1,93.8
E92000001,England,nation,2021/12/10,75_79,2139023,2032041,83,2046565,103,2032041,83,1892900,4325,95.7,95,88.5,95
E92000001,England,nation,2021/12/10,80_84,1416124,1347254,57,1356643,64,1347254,57,1247039,2597,95.8,95.1,88.1,95.1
E92000001,England,nation,2021/12/10,85_89,862110,819810,47,825969,30,819810,47,745232,1958,95.8,95.1,86.4,95.1
E92000001,England,nation,2021/12/10,90+,471630,440330,27,444241,8,440330,27,388461,1536,94.2,93.4,82.4,93.4
E92000001,England,nation,2021/12/9,12_15,2888279,24022,647,1295886,5142,24022,647,162,8,44.9,0.8,0,0.8
E92000001,England,nation,2021/12/9,16_17,1376450,356632,9578,834086,2051,356632,9578,14577,545,60.6,25.9,1.1,25.9
E92000001,England,nation,2021/12/9,18_24,5416136,3195622,5909,3666073,3119,3195622,5909,231542,7416,67.7,59,4.3,59
E92000001,England,nation,2021/12/9,25_29,4559729,2698214,3409,2992192,2031,2698214,3409,302511,8810,65.6,59.2,6.6,59.2
E92000001,England,nation,2021/12/9,30_34,4854858,3029508,2916,3296235,1690,3029508,2916,401053,12986,67.9,62.4,8.3,62.4
E92000001,England,nation,2021/12/9,35_39,4602178,3098473,2086,3302236,1176,3098473,2086,497375,18473,71.8,67.3,10.8,67.3
E92000001,England,nation,2021/12/9,40_44,4219362,3092841,1511,3242788,855,3092841,1511,775494,52387,76.9,73.3,18.4,73.3
E92000001,England,nation,2021/12/9,45_49,4000916,3171594,971,3283866,596,3171594,971,1016112,58036,82.1,79.3,25.4,79.3
E92000001,England,nation,2021/12/9,50_54,4250390,3588749,752,3679195,523,3588749,752,1904872,70923,86.6,84.4,44.8,84.4
E92000001,England,nation,2021/12/9,55_59,4121728,3592672,984,3665813,426,3592672,984,2198820,71669,88.9,87.2,53.3,87.2
E92000001,England,nation,2021/12/9,60_64,3506987,3126331,954,3179389,324,3126331,954,2283960,50234,90.7,89.1,65.1,89.1
E92000001,England,nation,2021/12/9,65_69,2915275,2662505,280,2693798,248,2662505,280,2273001,22039,92.4,91.3,78,91.3
E92000001,England,nation,2021/12/9,70_74,2850235,2672787,133,2694719,191,2672787,133,2445297,10286,94.5,93.8,85.8,93.8
E92000001,England,nation,2021/12/9,75_79,2139023,2031958,81,2046462,128,2031958,81,1888575,5576,95.7,95,88.3,95
E92000001,England,nation,2021/12/9,80_84,1416124,1347197,52,1356579,74,1347197,52,1244442,3213,95.8,95.1,87.9,95.1
E92000001,England,nation,2021/12/9,85_89,862110,819763,53,825939,26,819763,53,743274,2468,95.8,95.1,86.2,95.1
E92000001,England,nation,2021/12/9,90+,471630,440303,31,444233,11,440303,31,386925,1930,94.2,93.4,82,93.4
E92000001,England,nation,2021/12/8,12_15,2888279,23375,626,1290744,4176,23375,626,154,6,44.7,0.8,0,0.8
E92000001,England,nation,2021/12/8,16_17,1376450,347054,9000,832035,1713,347054,9000,14032,463,60.4,25.2,1,25.2
E92000001,England,nation,2021/12/8,18_24,5416136,3189713,4271,3662954,2741,3189713,4271,224126,6723,67.6,58.9,4.1,58.9
E92000001,England,nation,2021/12/8,25_29,4559729,2694805,2827,2990161,1839,2694805,2827,293701,7645,65.6,59.1,6.4,59.1
E92000001,England,nation,2021/12/8,30_34,4854858,3026592,2386,3294545,1448,3026592,2386,388067,10923,67.9,62.3,8,62.3
E92000001,England,nation,2021/12/8,35_39,4602178,3096387,1789,3301060,1106,3096387,1789,478902,14324,71.7,67.3,10.4,67.3
E92000001,England,nation,2021/12/8,40_44,4219362,3091330,1272,3241933,762,3091330,1272,723107,32213,76.8,73.3,17.1,73.3
E92000001,England,nation,2021/12/8,45_49,4000916,3170623,867,3283270,542,3170623,867,958076,42051,82.1,79.2,23.9,79.2
E92000001,England,nation,2021/12/8,50_54,4250390,3587997,694,3678672,425,3587997,694,1833949,66004,86.5,84.4,43.1,84.4
E92000001,England,nation,2021/12/8,55_59,4121728,3591688,825,3665387,393,3591688,825,2127151,69286,88.9,87.1,51.6,87.1
E92000001,England,nation,2021/12/8,60_64,3506987,3125377,834,3179065,260,3125377,834,2233726,48704,90.6,89.1,63.7,89.1
E92000001,England,nation,2021/12/8,65_69,2915275,2662225,263,2693550,226,2662225,263,2250962,21204,92.4,91.3,77.2,91.3
E92000001,England,nation,2021/12/8,70_74,2850235,2672654,122,2694528,160,2672654,122,2435011,9852,94.5,93.8,85.4,93.8
E92000001,England,nation,2021/12/8,75_79,2139023,2031877,69,2046334,117,2031877,69,1882999,5332,95.7,95,88,95
E92000001,England,nation,2021/12/8,80_84,1416124,1347145,51,1356505,48,1347145,51,1241229,3230,95.8,95.1,87.6,95.1
E92000001,England,nation,2021/12/8,85_89,862110,819710,48,825913,27,819710,48,740806,2495,95.8,95.1,85.9,95.1
E92000001,England,nation,2021/12/8,90+,471630,440272,38,444222,12,440272,38,384995,1826,94.2,93.4,81.6,93.4
E92000001,England,nation,2021/12/7,12_15,2888279,22749,492,1286568,4912,22749,492,148,1,44.5,0.8,0,0.8
E92000001,England,nation,2021/12/7,16_17,1376450,338054,7722,830322,1553,338054,7722,13569,383,60.3,24.6,1,24.6
E92000001,England,nation,2021/12/7,18_24,5416136,3185442,3822,3660213,2307,3185442,3822,217403,5640,67.6,58.8,4,58.8
E92000001,England,nation,2021/12/7,25_29,4559729,2691978,2623,2988322,1679,2691978,2623,286056,6682,65.5,59,6.3,59
E92000001,England,nation,2021/12/7,30_34,4854858,3024206,2228,3293097,1406,3024206,2228,377144,9332,67.8,62.3,7.8,62.3
E92000001,England,nation,2021/12/7,35_39,4602178,3094598,1631,3299954,1061,3094598,1631,464578,12108,71.7,67.2,10.1,67.2
E92000001,England,nation,2021/12/7,40_44,4219362,3090058,1094,3241171,670,3090058,1094,690894,25396,76.8,73.2,16.4,73.2
E92000001,England,nation,2021/12/7,45_49,4000916,3169756,792,3282728,489,3169756,792,916025,33414,82,79.2,22.9,79.2
E92000001,England,nation,2021/12/7,50_54,4250390,3587303,604,3678247,349,3587303,604,1767945,61345,86.5,84.4,41.6,84.4
E92000001,England,nation,2021/12/7,55_59,4121728,3590863,811,3664994,303,3590863,811,2057865,66638,88.9,87.1,49.9,87.1
E92000001,England,nation,2021/12/7,60_64,3506987,3124543,866,3178805,225,3124543,866,2185022,48442,90.6,89.1,62.3,89.1
E92000001,England,nation,2021/12/7,65_69,2915275,2661962,210,2693324,183,2661962,210,2229758,20787,92.4,91.3,76.5,91.3
E92000001,England,nation,2021/12/7,70_74,2850235,2672532,120,2694368,132,2672532,120,2425159,9194,94.5,93.8,85.1,93.8
E92000001,England,nation,2021/12/7,75_79,2139023,2031808,74,2046217,72,2031808,74,1877667,5032,95.7,95,87.8,95
E92000001,England,nation,2021/12/7,80_84,1416124,1347094,48,1356457,48,1347094,48,1237999,3051,95.8,95.1,87.4,95.1
E92000001,England,nation,2021/12/7,85_89,862110,819662,47,825886,18,819662,47,738311,2431,95.8,95.1,85.6,95.1
E92000001,England,nation,2021/12/7,90+,471630,440234,47,444210,11,440234,47,383169,1964,94.2,93.3,81.2,93.3
E92000001,England,nation,2021/12/6,12_15,2888279,22257,384,1281656,4699,22257,384,147,1,44.4,0.8,0,0.8
E92000001,England,nation,2021/12/6,16_17,1376450,330332,6966,828769,1323,330332,6966,13186,279,60.2,24,1,24
E92000001,England,nation,2021/12/6,18_24,5416136,3181620,3689,3657906,2367,3181620,3689,211763,4335,67.5,58.7,3.9,58.7
