areaCode,areaName,areaType,date,age,rate,value
E92000001,England,nation,2020-09-09,65_to_84,526.4,47679
E92000001,England,nation,2020-09-08,18_to_64,107.6,36561
E92000001,England,nation,2020-09-08,0_to_5,17.9,705
E92000001,England,nation,2020-09-08,6_to_17,7.8,638
E92000001,England,nation,2020-09-08,85+,1786.1,25120
E92000001,England,nation,2020-09-08,65_to_84,525.8,47628
E92000001,England,nation,2020-09-07,18_to_64,107.4,36512
E92000001,England,nation,2020-09-07,0_to_5,17.9,703
E92000001,England,nation,2020-09-07,6_to_17,7.8,636
E92000001,England,nation,2020-09-07,85+,1785.3,25109
E92000001,England,nation,2020-09-07,65_to_84,525.4,47592
E92000001,England,nation,2020-09-06,18_to_64,107.3,36470
E92000001,England,nation,2020-09-06,0_to_5,17.9,702
E92000001,England,nation,2020-09-06,6_to_17,7.8,635
E92000001,England,nation,2020-09-06,85+,1784.6,25099
E92000001,England,nation,2020-09-06,65_to_84,525.1,47562
E92000001,England,nation,2020-09-05,18_to_64,107.2,36433
E92000001,England,nation,2020-09-05,0_to_5,17.8,701
E92000001,England,nation,2020-09-05,6_to_17,7.8,633
E92000001,England,nation,2020-09-05,85+,1783.8,25088
E92000001,England,nation,2020-09-05,65_to_84,524.7,47528
E92000001,England,nation,2020-09-04,18_to_64,107.1,36396
E92000001,England,nation,2020-09-04,0_to_5,17.8,701
E92000001,England,nation,2020-09-04,6_to_17,7.7,632
E92000001,England,nation,2020-09-04,85+,1782.5,25069
E92000001,England,nation,2020-09-04,65_to_84,524.3,47491
E92000001,England,nation,2020-09-03,18_to_64,107.0,36369
E92000001,England,nation,2020-09-03,0_to_5,17.8,701
E92000001,England,nation,2020-09-03,6_to_17,7.7,628
E92000001,England,nation,2020-09-03,85+,1781.8,25059
E92000001,England,nation,2020-09-03,65_to_84,524.0,47465
E92000001,England,nation,2020-09-02,18_to_64,106.9,36336
E92000001,England,nation,2020-09-02,0_to_5,17.8,699
E92000001,England,nation,2020-09-02,6_to_17,7.7,625
E92000001,England,nation,2020-09-02,85+,1781.3,25053
E92000001,England,nation,2020-09-02,65_to_84,523.8,47440
E92000001,England,nation,2020-09-01,18_to_64,106.8,36299
E92000001,England,nation,2020-09-01,0_to_5,17.8,699
E92000001,England,nation,2020-09-01,6_to_17,7.7,625
E92000001,England,nation,2020-09-01,85+,1780.3,25039
E92000001,England,nation,2020-09-01,65_to_84,523.4,47412
E92000001,England,nation,2020-08-31,18_to_64,106.7,36278
E92000001,England,nation,2020-08-31,0_to_5,17.8,699
E92000001,England,nation,2020-08-31,6_to_17,7.7,625
E92000001,England,nation,2020-08-31,85+,1779.6,25029
E92000001,England,nation,2020-08-31,65_to_84,523.2,47385
E92000001,England,nation,2020-08-30,18_to_64,106.7,36259
E92000001,England,nation,2020-08-30,0_to_5,17.7,697
E92000001,England,nation,2020-08-30,6_to_17,7.6,624
E92000001,England,nation,2020-08-30,85+,1779.0,25020
E92000001,England,nation,2020-08-30,65_to_84,522.9,47364
E92000001,England,nation,2020-08-29,18_to_64,106.6,36250
E92000001,England,nation,2020-08-29,0_to_5,17.7,694
E92000001,England,nation,2020-08-29,6_to_17,7.6,622
E92000001,England,nation,2020-08-29,85+,1778.3,25010
E92000001,England,nation,2020-08-29,65_to_84,522.8,47350
E92000001,England,nation,2020-08-28,18_to_64,106.6,36223
E92000001,England,nation,2020-08-28,0_to_5,17.6,692
E92000001,England,nation,2020-08-28,6_to_17,7.6,621
E92000001,England,nation,2020-08-28,85+,1777.6,25001
E92000001,England,nation,2020-08-28,65_to_84,522.6,47337
E92000001,England,nation,2020-08-27,18_to_64,106.5,36201
E92000001,England,nation,2020-08-27,0_to_5,17.5,688
E92000001,England,nation,2020-08-27,6_to_17,7.6,621
E92000001,England,nation,2020-08-27,85+,1777.1,24993
E92000001,England,nation,2020-08-27,65_to_84,522.5,47327
E92000001,England,nation,2020-08-26,18_to_64,106.4,36176
E92000001,England,nation,2020-08-26,0_to_5,17.5,686
E92000001,England,nation,2020-08-26,6_to_17,7.6,621
E92000001,England,nation,2020-08-26,85+,1776.1,24979
E92000001,England,nation,2020-08-26,65_to_84,522.2,47299
E92000001,England,nation,2020-08-25,18_to_64,106.3,36147
E92000001,England,nation,2020-08-25,0_to_5,17.4,684
E92000001,England,nation,2020-08-25,6_to_17,7.6,620
E92000001,England,nation,2020-08-25,85+,1775.5,24971
E92000001,England,nation,2020-08-25,65_to_84,522.1,47287
E92000001,England,nation,2020-08-24,18_to_64,106.2,36115
E92000001,England,nation,2020-08-24,0_to_5,17.4,684
E92000001,England,nation,2020-08-24,6_to_17,7.6,620
E92000001,England,nation,2020-08-24,85+,1775.2,24966
E92000001,England,nation,2020-08-24,65_to_84,521.8,47264
E92000001,England,nation,2020-08-23,18_to_64,106.2,36099
E92000001,England,nation,2020-08-23,0_to_5,17.4,683
E92000001,England,nation,2020-08-23,6_to_17,7.6,620
E92000001,England,nation,2020-08-23,85+,1774.6,24958
E92000001,England,nation,2020-08-23,65_to_84,521.6,47248
E92000001,England,nation,2020-08-22,18_to_64,106.1,36066
E92000001,England,nation,2020-08-22,0_to_5,17.4,682
E92000001,England,nation,2020-08-22,6_to_17,7.6,620
E92000001,England,nation,2020-08-22,85+,1774.5,24957
E92000001,England,nation,2020-08-22,65_to_84,521.5,47239
E92000001,England,nation,2020-08-21,18_to_64,106.1,36055
E92000001,England,nation,2020-08-21,0_to_5,17.3,681
E92000001,England,nation,2020-08-21,6_to_17,7.6,620
E92000001,England,nation,2020-08-21,85+,1774.2,24952
E92000001,England,nation,2020-08-21,65_to_84,521.5,47231
E92000001,England,nation,2020-08-20,18_to_64,106.0,36037
E92000001,England,nation,2020-08-20,0_to_5,17.3,680
E92000001,England,nation,2020-08-20,6_to_17,7.6,620
E92000001,England,nation,2020-08-20,85+,1773.6,24944
E92000001,England,nation,2020-08-20,65_to_84,521.2,47209
E92000001,England,nation,2020-08-19,18_to_64,105.9,36014
E92000001,England,nation,2020-08-19,0_to_5,17.3,680
E92000001,England,nation,2020-08-19,6_to_17,7.6,618
E92000001,England,nation,2020-08-19,85+,1773.2,24938
E92000001,England,nation,2020-08-19,65_to_84,521.1,47195
E92000001,England,nation,2020-08-18,18_to_64,105.8,35973
E92000001,England,nation,2020-08-18,0_to_5,17.3,679
E92000001,England,nation,2020-08-18,6_to_17,7.6,618
E92000001,England,nation,2020-08-18,85+,1772.7,24932
E92000001,England,nation,2020-08-18,65_to_84,520.9,47185
E92000001,England,nation,2020-08-17,18_to_64,105.7,35947
